ID Referencia Projeto;Logradouro;Bairro;Municipio;Latitude;Longitude;N°. Projeto;Family Case
2420526;Rua Vanda, 106 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53503728;-46,89089668;83455.14102024.26;151053
2406590;Avenida Brigadeiro Manoel Rodrigues Jordão, 250 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,523301;-46,89090098;83369.14102024.26;150818
2406415;Rua Maria Siqueira, 473 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52830916;-46,89091185;83370.14102024.26;150905
2420524;Rua Vanda, 64 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53459276;-46,89091941;83455.14102024.26;151053
2406414;Rua Maria Siqueira, 487 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52820736;-46,89092204;83370.14102024.26;150905
2416753;Rua Maria Siqueira, 459 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52846241;-46,89092481;83370.14102024.26;150905
2406536;Rua Professor Queirós Filho, 88 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52536483;-46,89092617;83399.14102024.26;150869
2416752;Rua Maria Siqueira, 451 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52857272;-46,89092736;83370.14102024.26;150905
2413591;Rua Marechal Deodoro, 115 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50838918;-46,89093824;83333.14102024.26;150700
2406413;Rua Maria Siqueira, 493 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52816488;-46,89094817;83370.14102024.26;150905
2419906;Via Paiaguás, 177 - Jardim Silveira, Barueri, 06434-200;Barueri;Barueri;-23,53226298;-46,89095622;83414.14102024.26;150991
2422446;Rua Renata, 153 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53951356;-46,89096197;83490.14102024.26;151110
2406345;Rua Romão Silveira, 31 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52379327;-46,89096246;83384.14102024.26;150823
2406589;Avenida Brigadeiro Manoel Rodrigues Jordão, 233 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52322439;-46,89096413;83369.14102024.26;150818
2412633;Rua Doutor Francis D Hornet, 63 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52220154;-46,89097056;83376.14102024.26;150803
2412618;Rua Joaquim de Abreu, 120 - Jardim Alberto, Barueri, 06433-210;Barueri;Barueri;-23,52148153;-46,89097839;83362.14102024.26;150799
2403906;Avenida Itaqui, 18 - Vila Nova, Barueri, 06420-210;Barueri;Barueri;-23,51015841;-46,89098309;83335.14102024.26;150703
2406481;Rua Deputado Emílio Carlos, 17 - Jardim Silveira, Barueri, 06434-070;Barueri;Barueri;-23,52669146;-46,8909843;83389.14102024.26;150871
2419907;Avenida Presidente Washington Luis, 703 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53086306;-46,89098517;83365.14102024.26;150866
2406588;Avenida Brigadeiro Manoel Rodrigues Jordão, 229 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52317877;-46,89100264;83372.14102024.26;150821
2419908;Avenida Presidente Washington Luis, 697 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53080623;-46,89101815;83365.14102024.26;150866
2406488;Rua Elias Kraide, 356 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52629364;-46,89102758;83366.14102024.26;150853
2406558;Rua Professor Queirós Filho, 408 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52724494;-46,89103138;83399.14102024.26;150869
2406489;Rua Elias Kraide, 328 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52614907;-46,8910353;83366.14102024.26;150853
2406487;Rua Elias Kraide, 364 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52632963;-46,89103788;83366.14102024.26;150853
2419881;Rua Célia, 5 - Parque dos Camargos, Barueri, 06436-420;Barueri;Barueri;-23,53277693;-46,89103878;83410.14102024.26;151010
2406412;Rua Maria Siqueira, 490 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52804276;-46,89104758;83370.14102024.26;150905
2420581;Rua Irene, 160 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53807682;-46,89104915;83479.14102024.26;151091
2419865;Rua Paiaguas, 166 - Jardim Silveira, Barueri, 06434-200;Barueri;Barueri;-23,53211734;-46,89105207;83414.14102024.26;150991
2412617;Rua Joaquim de Abreu, 136 - Jardim Alberto, Barueri, 06433-210;Barueri;Barueri;-23,52139932;-46,89105555;83362.14102024.26;150799
2406600;Avenida Brigadeiro Manoel Rodrigues Jordão, 230 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52316903;-46,89106126;83372.14102024.26;150821
2406490;Rua Elias Kraide, 323 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52599512;-46,89107227;83366.14102024.26;150853
2413592;Rua Marechal Deodoro, 133 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50820375;-46,89107639;83333.14102024.26;150700
2419720;Rua José Ilhéus, 128 - Jardim Silveira, Barueri, 06434-120;Barueri;Barueri;-23,52957064;-46,89108421;83374.14102024.26;150903
2406505;Rua Manoel Marçal Lopes, 61 - Jardim Silveira, Barueri, 06434-030;Barueri;Barueri;-23,52449601;-46,89109002;83387.14102024.26;150829
2406535;Rua Professor Queirós Filho, 71 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52525448;-46,89109106;83399.14102024.26;150869
2420523;Rua Vanda, 41 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53439213;-46,89110418;83455.14102024.26;151053
2422499;Rua Amélia, 159 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53860181;-46,89110758;83488.14102024.26;151105
2404012;Rua Paissandú, 108 - Vila Nova, Barueri, 06420-070;Barueri;Barueri;-23,50649973;-46,89112667;83337.14102024.26;150705
2420532;Rua Vanda, 126 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53513001;-46,89112766;83455.14102024.26;151053
2419866;Via Paiaguás, 161 - Jardim Silveira, Barueri, 06434-200;Barueri;Barueri;-23,53222691;-46,89113041;83407.14102024.26;151000
2419858;Rua Paiaguas, 27 - Parque dos Camargos, Barueri,;Barueri;Barueri;-23,53117725;-46,89113656;83430.14102024.26;150970
2419842;Avenida Presidente Washington Luis, 670 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53058862;-46,89114381;83365.14102024.26;150866
2406491;Rua Elias Kraide, 300 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52588583;-46,89114905;83366.14102024.26;150853
2406533;Rua Professor Queirós Filho, 54 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52513628;-46,89115792;83399.14102024.26;150869
2419867;Via Paiaguás, 165 - Jardim Silveira, Barueri, 06434-200;Barueri;Barueri;-23,53226347;-46,8911609;83407.14102024.26;151000
2420518;Rua Márcia, 11 - Parque dos Camargos, Barueri, 06436-410;Barueri;Barueri;-23,53379389;-46,89117466;83455.14102024.26;151053
2419864;Rua Paiaguas, 162 - Jardim Silveira, Barueri, 06434-200;Barueri;Barueri;-23,53189913;-46,89117626;83430.14102024.26;150970
2406587;Avenida Municipal, 209 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52304121;-46,89117694;83380.14102024.26;150806
2412634;Rua Doutor Francis D Hornet, 96 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52197664;-46,8911772;83376.14102024.26;150803
2406344;Rua Romão Silveira, 58 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52396218;-46,89118031;83384.14102024.26;150823
2412616;Rua Joaquim de Abreu, 149 - Jardim Alberto, Barueri, 06433-210;Barueri;Barueri;-23,52127139;-46,89118102;83362.14102024.26;150799
2406411;Rua Maria Siqueira, 502 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,5279991;-46,89118572;83370.14102024.26;150905
2406586;Avenida Municipal, 188 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52309514;-46,8911973;83380.14102024.26;150806
2420552;Rua Olga, 534 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53700048;-46,89120024;83477.14102024.26;151081
2419868;Avenida Zélia, 107 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53237197;-46,89121544;83407.14102024.26;151000
2412601;Avenida Paraguassú, 168 - Jardim Alberto, Barueri, 06433-200;Barueri;Barueri;-23,52060494;-46,89121693;83375.14102024.26;150798
2422443;Rua Renata, 190 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53934785;-46,89122402;83490.14102024.26;151110
2406495;Rua Elias Kraide, 282 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52577631;-46,89124541;83366.14102024.26;150853
2406601;Avenida Municipal, 232 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52332013;-46,89125927;83372.14102024.26;150821
2419719;Rua José Ilhéus, 98 - Jardim Silveira, Barueri, 06434-120;Barueri;Barueri;-23,52933366;-46,89126689;83374.14102024.26;150903
2419869;Avenida Zélia, 107 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53249014;-46,8912702;83407.14102024.26;151000
2406480;Rua Deputado Emílio Carlos, 40 - Jardim Silveira, Barueri, 06434-070;Barueri;Barueri;-23,52671497;-46,89127841;83389.14102024.26;150871
2419863;Rua Paiaguas, 34 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53171726;-46,89128138;83430.14102024.26;150970
2419909;Avenida Presidente Washington Luis, 642 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53037497;-46,89128628;83365.14102024.26;150866
2419859;Rua Paiaguas, 49 - Parque dos Camargos, Barueri,;Barueri;Barueri;-23,53122049;-46,89129387;83430.14102024.26;150970
2420522;Rua Vanda, 16 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,5341844;-46,89129424;83455.14102024.26;151053
2406559;Rua Professor Queirós Filho, 434 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52721115;-46,89131489;83399.14102024.26;150869
2406504;Rua Manoel Marçal Lopes, 96 - Jardim Silveira, Barueri, 06434-030;Barueri;Barueri;-23,52468286;-46,89131791;83387.14102024.26;150829
2419862;Rua Paiaguas, 81 - Parque dos Camargos, Barueri,;Barueri;Barueri;-23,53148194;-46,89132698;83430.14102024.26;150970
2413594;Rua Marechal Deodoro, 157 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,5080593;-46,89133497;83333.14102024.26;150700
2420520;Rua Márcia, 47 - Parque dos Camargos, Barueri, 06436-410;Barueri;Barueri;-23,53406877;-46,89133567;83455.14102024.26;151053
2419910;Avenida Presidente Washington Luis, 635 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53030346;-46,89133814;83365.14102024.26;150866
2406410;Rua Maria Siqueira, 518 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52795363;-46,89134587;83370.14102024.26;150905
2422500;Rua Amélia, 198 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53844223;-46,89134691;83488.14102024.26;151105
2420521;Rua Vanda, 10 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53412172;-46,8913474;83455.14102024.26;151053
2406496;Rua Elias Kraide, 271 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52567569;-46,89135169;83366.14102024.26;150853
2419861;Rua Paiaguas, 51 - Parque dos Camargos, Barueri,;Barueri;Barueri;-23,53133714;-46,89135429;83430.14102024.26;150970
2419880;Rua Célia, 2 - Parque dos Camargos, Barueri, 06436-420;Barueri;Barueri;-23,53267338;-46,89136361;83410.14102024.26;151010
2420582;Rua Irene, 199 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53786525;-46,89136931;83479.14102024.26;151091
2406402;Rua Engenheiro Jonas Pompéia, 156 - Jardim Silveira, Barueri, 06434-090;Barueri;Barueri;-23,5277881;-46,89139168;83370.14102024.26;150905
2412635;Rua Doutor Francis D Hornet, 132 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52173531;-46,8913976;83376.14102024.26;150803
2406343;Rua Romão Silveira, 91 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52413109;-46,89139816;83384.14102024.26;150823
2406596;Avenida Brigadeiro Manoel Rodrigues Jordão, 165 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52274044;-46,89140766;83380.14102024.26;150806
2419718;Rua José Ilhéus, 61 - Jardim Silveira, Barueri, 06434-120;Barueri;Barueri;-23,52909703;-46,89142019;83374.14102024.26;150903
2412615;Rua Joaquim de Abreu, 187 - Jardim Alberto, Barueri, 06433-210;Barueri;Barueri;-23,52101563;-46,89142217;83362.14102024.26;150799
2420560;Rua Cecilia Teodoro dos Santos, 180 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53731977;-46,89142232;83478.14102024.26;151083
2420551;Rua Olga, 496 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53677192;-46,89143201;83477.14102024.26;151081
2413595;Rua Marechal Deodoro, 166 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50801273;-46,8914518;83333.14102024.26;150700
2403909;Avenida Henrique Gonçalves Baptista, 298 - Jardim Belval, Barueri, 06420-130;Barueri;Barueri;-23,51019785;-46,89145364;83335.14102024.26;150703
2406409;Rua Maria Siqueira, 532 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,52791841;-46,89145788;83370.14102024.26;150905
2419878;Avenida Zélia, 113 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53282729;-46,89146403;83407.14102024.26;151000
2406497;Rua Elias Kraide, 249 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52559301;-46,89146802;83366.14102024.26;150853
2406283;Rua Amélia Alexandre de Abreu, 256 - Jardim Silveira, Barueri, 06433-250;Barueri;Barueri;-23,52272155;-46,89147593;83382.14102024.26;150815
2419911;Avenida Presidente Washington Luis, 612 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53010166;-46,89147852;83365.14102024.26;150866
2406403;Rua Engenheiro Jonas Pompéia, 173 - Jardim Silveira, Barueri, 06434-090;Barueri;Barueri;-23,527778;-46,89147967;83370.14102024.26;150905
2420533;Rua Vanda, 174 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53530835;-46,89148287;83455.14102024.26;151053
2419874;Avenida Zélia, 277 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53294535;-46,89148961;83407.14102024.26;151000
2406602;Avenida Municipal, 262 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52349378;-46,89149569;83372.14102024.26;150821
2422442;Rua Renata, 228 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53917298;-46,89149574;83490.14102024.26;151110
2406404;Rua Maria Siqueira, 558 - Jardim Silveira, Barueri, 06434-130;Barueri;Barueri;-23,5277413;-46,89152811;83370.14102024.26;150905
2412614;Rua Joaquim de Abreu, 202 - Jardim Alberto, Barueri, 06433-210;Barueri;Barueri;-23,52089696;-46,89152819;83362.14102024.26;150799
2403910;Rua Engenheiro Oscar Kesselring, 3 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50998925;-46,89152899;83319.14102024.26;150645
2419912;Avenida Presidente Washington Luis, 596 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,53001124;-46,89154098;83365.14102024.26;150866
2419717;Rua José Ilhéus, 37 - Jardim Silveira, Barueri, 06434-120;Barueri;Barueri;-23,52892395;-46,89154502;83374.14102024.26;150903
2406503;Rua Manoel Marçal Lopes, 129 - Jardim Silveira, Barueri, 06434-030;Barueri;Barueri;-23,52485166;-46,89154555;83387.14102024.26;150829
2413596;Rua Marechal Deodoro, 177 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50796629;-46,89155884;83333.14102024.26;150700
2420534;Rua Vanda, 188 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,5353696;-46,89156209;83455.14102024.26;151053
2412608;Rua Doutor Francis D Hornet, 162 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52154192;-46,89158167;83376.14102024.26;150803
2406479;Rua Deputado Emílio Carlos, 70 - Jardim Silveira, Barueri, 06434-070;Barueri;Barueri;-23,52675642;-46,89158258;83389.14102024.26;150871
2403911;Rua Engenheiro Oscar Kesselring, 11 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50992522;-46,89159662;83319.14102024.26;150645
2406407;Rua Professor Queirós Filho, 465 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52718062;-46,89159844;83399.14102024.26;150869
2422501;Rua Amélia, 228 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53827717;-46,89159966;83488.14102024.26;151105
2412613;Rua Joaquim de Abreu, 224 - Jardim Alberto, Barueri, 06433-210;Barueri;Barueri;-23,52080573;-46,89160522;83362.14102024.26;150799
2406597;Avenida Brigadeiro Manoel Rodrigues Jordão, 136 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,5225303;-46,89161029;83380.14102024.26;150806
2420561;Rua Cecilia Teodoro dos Santos, 156 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53713499;-46,89161084;83478.14102024.26;151083
2420548;Rua Olga, 454 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53658008;-46,89161534;83477.14102024.26;151081
2420660;Rua Márcia, 110 - Parque dos Camargos, Barueri, 06436-410;Barueri;Barueri;-23,5346114;-46,89163615;83432.14102024.26;151059
2420583;Rua Irene, 240 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53768136;-46,89164089;83479.14102024.26;151091
2420536;Rua Vanda, 204 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53542535;-46,89164828;83455.14102024.26;151053
2406342;Rua Romão Silveira, 124 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52431758;-46,89165543;83384.14102024.26;150823
2419913;Avenida Presidente Washington Luis, 556 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52983632;-46,89166099;83365.14102024.26;150866
2403912;Rua Engenheiro Oscar Kesselring, 23 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,5098612;-46,89166424;83319.14102024.26;150645
2420539;Rua Vanda, 223 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53548699;-46,89166591;83455.14102024.26;151053
2412609;Rua Doutor Francis D Hornet, 177 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52144441;-46,89166988;83376.14102024.26;150803
2419875;Avenida Zélia, 66 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53293945;-46,89167795;83407.14102024.26;151000
2406282;Rua Amélia Alexandre de Abreu, 226 - Jardim Silveira, Barueri, 06433-250;Barueri;Barueri;-23,52287229;-46,89170331;83382.14102024.26;150815
2419716;Rua José Ilhéus, 5 - Jardim Silveira, Barueri, 06434-120;Barueri;Barueri;-23,52867817;-46,89170798;83374.14102024.26;150903
2420547;Rua Olga, 441 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53648849;-46,89172176;83477.14102024.26;151081
2406603;Avenida Municipal, 292 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52364857;-46,8917242;83372.14102024.26;150821
2406598;Avenida Brigadeiro Manoel Rodrigues Jordão, 115 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52240248;-46,89172597;83380.14102024.26;150806
2406498;Rua Elias Kraide, 228 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52549038;-46,89174074;83366.14102024.26;150853
2406408;Rua Professor Queirós Filho, 482 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,5271698;-46,89174517;83399.14102024.26;150869
2420659;Rua Márcia, 141 - Parque dos Camargos, Barueri, 06436-410;Barueri;Barueri;-23,5347815;-46,8917561;83432.14102024.26;151059
2422441;Rua Renata, 274 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53900727;-46,8917578;83490.14102024.26;151110
2406419;Rua Alberto Sages, 86 - Jardim Silveira, Barueri,;Barueri;Barueri;-23,5285601;-46,89176505;83385.14102024.26;150888
2412606;Rua Doutor Francis D Hornet, 191 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52131779;-46,89178391;83376.14102024.26;150803
2420543;Rua Vanda, 326 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53629795;-46,89179738;83477.14102024.26;151081
2406502;Rua Manoel Marçal Lopes, 162 - Jardim Silveira, Barueri, 06434-030;Barueri;Barueri;-23,52504718;-46,89180295;83387.14102024.26;150829
2420562;Rua Cecilia Teodoro dos Santos, 128 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53694796;-46,89180668;83478.14102024.26;151083
2420541;Rua Vanda, 248 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53573798;-46,89180896;83455.14102024.26;151053
2406599;Avenida Brigadeiro Manoel Rodrigues Jordão, 106 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52229307;-46,89181254;83380.14102024.26;150806
2419876;Avenida Zélia, 44 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,5327077;-46,89181654;83407.14102024.26;151000
2422502;Rua Amélia, 249 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53812709;-46,89182316;83488.14102024.26;151105
2419914;Avenida Presidente Washington Luis, 533 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52958921;-46,89182981;83365.14102024.26;150866
2420542;Rua Vanda, 274 - Parque dos Camargos, Barueri, 06436-380;Barueri;Barueri;-23,53597247;-46,8918319;83455.14102024.26;151053
2413597;Rua Marechal Deodoro, 206 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50782742;-46,8918408;83333.14102024.26;150700
2406570;Rua Deputado Emílio Carlos, 92 - Jardim Silveira, Barueri, 06434-070;Barueri;Barueri;-23,52683446;-46,89184809;83389.14102024.26;150871
2422237;Rua Olga, 81 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53376883;-46,89186893;83436.14102024.26;151049
2406337;Rua Romão Silveira, 156 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52450431;-46,89189312;83384.14102024.26;150823
2419923;Avenida Presidente Washington Luis, 505 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52927441;-46,89189924;83385.14102024.26;150888
2406560;Rua Professor Queirós Filho, 188 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52714984;-46,89190157;83399.14102024.26;150869
2406420;Rua Alberto Sages, 65 - Jardim Silveira, Barueri,;Barueri;Barueri;-23,52858528;-46,8919221;83385.14102024.26;150888
2419877;Avenida Zélia, 32 - Parque dos Camargos, Barueri, 06436-000;Barueri;Barueri;-23,53259408;-46,89193008;83407.14102024.26;151000
2406281;Rua Amélia Alexandre de Abreu, 198 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52303205;-46,89193082;83382.14102024.26;150815
2420544;Rua Olga, 434 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53635045;-46,89193524;83477.14102024.26;151081
2406569;Rua Deputado Emílio Carlos, 129 - Jardim Silveira, Barueri, 06434-070;Barueri;Barueri;-23,52689658;-46,89193712;83389.14102024.26;150871
2420584;Rua Irene, 290 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53746088;-46,89195113;83479.14102024.26;151091
2406604;Avenida Municipal, 322 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52380833;-46,89195171;83372.14102024.26;150821
2412603;Rua Fernão Dias Paes Leme, 71 - Jardim Alberto, Barueri, 06433-190;Barueri;Barueri;-23,52108107;-46,89198126;83371.14102024.26;150801
2412605;Rua Doutor Francis D Hornet, 205 - Jardim Alberto, Barueri, 06433-220;Barueri;Barueri;-23,52111718;-46,89198178;83376.14102024.26;150803
2420658;Rua Márcia, 171 - Parque dos Camargos, Barueri, 06436-410;Barueri;Barueri;-23,53494115;-46,89199342;83432.14102024.26;151059
2406276;Avenida Brigadeiro Manoel Rodrigues Jordão, 71 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,5220922;-46,89199572;83380.14102024.26;150806
2422438;Rua Renata, 287 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53883276;-46,89200014;83490.14102024.26;151110
2419915;Avenida Presidente Washington Luis, 515 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52934515;-46,89200729;83365.14102024.26;150866
2406500;Rua Elias Kraide, 199 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52538762;-46,89202326;83366.14102024.26;150853
2422238;Rua Olga, 115 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53404679;-46,89202959;83436.14102024.26;151049
2420563;Rua Cecilia Teodoro dos Santos, 126 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53678217;-46,89202965;83478.14102024.26;151083
2406561;Rua Professor Queirós Filho, 180 - Jardim Silveira, Barueri, 06434-080;Barueri;Barueri;-23,52712109;-46,89203825;83399.14102024.26;150869
2406501;Rua Manoel Marçal Lopes, 201 - Jardim Silveira, Barueri, 06434-030;Barueri;Barueri;-23,52524293;-46,89204077;83387.14102024.26;150829
2406421;Rua Alberto Sages, 37 - Jardim Silveira, Barueri,;Barueri;Barueri;-23,52869197;-46,89205093;83385.14102024.26;150888
2406422;Rua Alberto Sages, 39 - Jardim Silveira, Barueri,;Barueri;Barueri;-23,52859054;-46,89206074;83385.14102024.26;150888
2406277;Rua Rogélio Cabeza Castro, 211 - Jardim Alberto, Barueri, 06433-230;Barueri;Barueri;-23,52211833;-46,89207443;83379.14102024.26;150804
2403913;Rua Engenheiro Oscar Kesselring, 99 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50946788;-46,89207965;83319.14102024.26;150645
2419922;Avenida Presidente Washington Luis, 463 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52901207;-46,89208077;83385.14102024.26;150888
2420657;Rua Márcia, 185 - Parque dos Camargos, Barueri, 06436-410;Barueri;Barueri;-23,53500686;-46,89208407;83432.14102024.26;151059
2422503;Rua Amélia, 281 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,5379534;-46,89208794;83488.14102024.26;151105
2406336;Rua Romão Silveira, 188 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52468237;-46,8921013;83384.14102024.26;150823
2406614;Rua Elias Kraide, 189 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,52535946;-46,89211099;83366.14102024.26;150853
2419916;Avenida Presidente Washington Luis, 500 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52920553;-46,8921136;83365.14102024.26;150866
2406423;Rua Alberto Sages, 31 - Jardim Silveira, Barueri,;Barueri;Barueri;-23,52856762;-46,89212671;83385.14102024.26;150888
2413598;Rua Marechal Deodoro, 241 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50769238;-46,89212693;83333.14102024.26;150700
